age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,diet_quality_ord,internet_quality_ord,parental_education_level_ord,gender_Male,gender_Other,part_time_job_Yes,extracurricular_participation_Yes,study_attendance_interaction,total_social_hours,social_to_study_ratio,sleep_study_ratio,exam_score
1.0845511356851483,-2.4180684399089243,-1.1140636862811544,-0.6697501191341293,0.09242597209247583,1.2481201190095639,1.4611664362363692,0.9001863721749737,-0.2661749954437323,-0.39230193729353807,1.6167597766719137,False,False,False,True,-2.284780342144661,-1.2665356540999513,1.64097993037625,6.823970926945041,56.2
-0.21586989031622913,2.281706843990565,0.2513150177018764,0.44696537754636945,1.4016963357196162,-1.5256614383683815,1.4611664362363692,0.9001863721749737,1.1129700586688698,-0.39230193729353807,-0.6814062171758669,False,False,False,False,2.84477493977471,0.48455057515141403,-0.6252917236860848,-1.149094761857819,100.0
0.21760378501756333,-1.4644908460742454,0.507323524698695,-0.48363086968737945,1.1355844731937745,1.2481201190095639,-1.0086889326553974,-1.5593392348604733,-1.6453200495563345,-1.7687999628849,-0.6814062171758669,True,False,False,False,-1.270742513501232,0.04677901783857315,1.0017306446346173,1.8079239122601924,34.3
1.0845511356851483,-1.736941587169868,1.1900128766902103,-0.7628097438575042,-1.3978004580522372,2.2271018451429554,0.47322428867966254,-1.5593392348604733,-1.6453200495563345,0.984196088297824,1.6167597766719137,False,False,False,True,-1.742309834054822,0.3594729873477455,1.8464529150789182,3.169422387674651,26.8
-0.6493435656500216,0.9875658237863575,1.6166937216849078,-1.2281078674743788,0.7204499676534626,-1.280916006835033,-0.020746785098690747,-1.5593392348604733,-0.2661749954437323,0.984196088297824,1.6167597766719137,False,False,False,False,1.1877949525994507,0.3594729873477455,-0.3909195850167968,-0.89715858494485,66.4
1.5180248110189407,2.4860448998122817,-1.0287275172822148,-1.6934059910912533,-0.1311079924292305,0.7586292559428679,-1.0086889326553974,-0.5052568318452817,-0.2661749954437323,-0.39230193729353807,1.6167597766719137,True,False,False,False,2.275639332061864,-1.891923593118296,-1.292439265866713,-0.8049646894658864,100.0
0.21760378501756333,1.396241935429791,-0.8580551792843361,-0.3905712449640047,0.17758176810074483,0.02439296134282336,-0.514717858877044,-0.5052568318452817,1.1129700586688698,-1.7687999628849,1.6167597766719137,False,False,True,False,1.3862933159821835,-0.8913028906889443,-0.9077152738144156,-0.7163854620130262,89.8
0.21760378501756333,0.5107770268690179,-1.2847360242790333,0.16778650337624487,-0.6846206664829814,-1.5256614383683815,-1.5026600064337508,0.9001863721749737,-0.2661749954437323,-0.39230193729353807,0.4676767797480234,False,False,True,False,0.2679636220510599,-0.8287640967871097,-0.734236081469682,-0.8420631898374628,72.6
1.0845511356851483,0.578889712142924,-0.2607019962917599,-0.1113923707938799,1.6890971472475254,0.5138838244095193,-0.020746785098690747,-1.5593392348604733,1.1129700586688698,0.984196088297824,0.4676767797480234,False,False,False,False,1.0770087220740614,-0.26591495167059953,-0.5202914642740322,-0.36171547107571356,78.9
-1.0828172409838142,0.8513404532385461,0.507323524698695,-0.48363086968737945,1.1994513201999775,0.8402110664539837,0.9671953624580159,1.6029079741851013,1.1129700586688698,0.984196088297824,0.4676767797480234,False,False,False,True,1.21392522214406,0.04677901783857315,-0.47043211932702456,-0.3850523072140941,100.0
